city,state_name,lat,lng
Shoreham,New York,40.9571,-72.9072
Minor Hill,Tennessee,35.0424,-87.1653
Pikes Creek,Pennsylvania,41.3086,-76.1029
Waikane,Hawaii,21.4921,-157.8721
East Rochester,Pennsylvania,40.6981,-80.2689
Bayou Goula,Louisiana,30.2105,-91.1765
Ashford,Washington,46.7537,-122.0113
Noblestown,Pennsylvania,40.3954,-80.2019
Ivanhoe,Minnesota,44.4651,-96.252
Lowell,Ohio,39.5292,-81.5068
Bolton,Mississippi,32.3546,-90.4586
Austin,Pennsylvania,41.6373,-78.0903
South Bethany,Delaware,38.516,-75.0589
Nunapitchuk,Alaska,60.8772,-162.4615
Weir,Texas,30.6759,-97.5929
South La Paloma,Texas,27.8947,-97.9685
El Prado Estates,Arizona,32.7062,-114.5215
La Harpe,Kansas,37.9165,-95.3023
Rushsylvania,Ohio,40.4613,-83.6712
Loch Lynn Heights,Maryland,39.3919,-79.3726
Bismarck,Illinois,40.2594,-87.6113
Makanda,Illinois,37.621,-89.2357
Fordsville,Kentucky,37.6356,-86.7171
Modena,Pennsylvania,39.9618,-75.8024
Macksville,Kansas,37.9572,-98.9688
Wabasso,Florida,27.7478,-80.4363
Yankeetown,Florida,29.0334,-82.7326
Galien,Michigan,41.8015,-86.4995
Gasburg,Virginia,36.5588,-77.8722
Coolidge,Georgia,31.0113,-83.8661
Iberia,Ohio,40.6747,-82.8403
Hickory,Mississippi,32.3167,-89.0217
Forgan,Oklahoma,36.9068,-100.5377
Wishram,Washington,45.6599,-120.9698
Rockleigh,New Jersey,41.0025,-73.9327
Switzer,West Virginia,37.7879,-81.9865
Ballard,California,34.634,-120.1156
Plum Springs,Kentucky,37.021,-86.3777
Reynolds,Indiana,40.7492,-86.8743
Monroe City,Indiana,38.6145,-87.3531
Norway,Iowa,41.9021,-91.9227
Society Hill,South Carolina,34.5098,-79.8539
Linden,Wisconsin,42.9186,-90.2742
Browns Valley,Minnesota,45.5947,-96.8327
Holly Grove,Arkansas,34.6003,-91.1963
Bland,Missouri,38.3005,-91.6331
Polo,Missouri,39.5495,-94.0395
Los Berros,California,35.0809,-120.545
Huttig,Arkansas,33.0418,-92.1818
Laupahoehoe,Hawaii,19.9749,-155.238
Bradley,Arkansas,33.0993,-93.6569
Verdigre,Nebraska,42.5974,-98.0357
Creal Springs,Illinois,37.6198,-88.8372
West Alton,Missouri,38.8665,-90.2085
St. David,Illinois,40.4921,-90.0519
Tivoli,Texas,28.4608,-96.8915
Englewood,Pennsylvania,40.7814,-76.2449
Elma,Iowa,43.2459,-92.4393
Thompsonville,Illinois,37.9144,-88.7622
Merrillan,Wisconsin,44.4504,-90.8355
Towner,North Dakota,48.3471,-100.4069
Springfield,Louisiana,30.4255,-90.5444
Spring Lake,Utah,40.0054,-111.7474
New Alexandria,Pennsylvania,40.3945,-79.4175
Calypso,North Carolina,35.1548,-78.1044
Dell City,Texas,31.9349,-105.1998
Winchester,Kansas,39.3226,-95.2687
Boykins,Virginia,36.5779,-77.1989
Burden,Kansas,37.315,-96.7554
Grandview,Iowa,41.2772,-91.1875
Northport,Michigan,45.1301,-85.6173
Gloucester,North Carolina,34.7292,-76.5391
Dellwood,Wisconsin,43.9545,-89.9341
Grand Ridge,Illinois,41.2361,-88.831
High Falls,New York,41.8275,-74.1184
Sharon Springs,New York,42.793,-74.6129
Centralia,Kansas,39.7242,-96.1304
Downsville,New York,42.0818,-74.998
Ravia,Oklahoma,34.2408,-96.7565
Fairgrove,Michigan,43.5245,-83.5434
Pesotum,Illinois,39.913,-88.2744
Horntown,Virginia,37.9655,-75.4559
Lincoln Park,Georgia,32.8674,-84.3348
Scranton,Iowa,42.0191,-94.549
Waco,Georgia,33.7026,-85.1893
Thornton,Texas,31.4111,-96.5738
Radcliffe,Iowa,42.3177,-93.4343
Malone,Washington,46.9779,-123.3035
Elkton,Tennessee,35.0616,-86.897
Junction City,Arkansas,33.022,-92.7236
Cairo,Ohio,40.8307,-84.0847
Indian Point,Missouri,36.6428,-93.3444
Waldron,Michigan,41.7242,-84.4188
Clay Springs,Arizona,34.3592,-110.3043
Dearborn,Missouri,39.5247,-94.774
Mineral,Virginia,38.0068,-77.9061
Cullom,Illinois,40.8784,-88.2698
Buckholts,Texas,30.874,-97.1289
Solomon,Arizona,32.8137,-109.6289
Lake Norden,South Dakota,44.5798,-97.2109
Suring,Wisconsin,45.0007,-88.3693
Floodwood,Minnesota,46.9173,-92.9187
Little River,Kansas,38.3983,-98.0148
Bluffview,Wisconsin,43.3641,-89.773
Center Ossipee,New Hampshire,43.7543,-71.1514
Devers,Texas,30.0287,-94.586
Redbird Smith,Oklahoma,35.5615,-95.0298
Effingham,Kansas,39.5226,-95.397
Exeter,Nebraska,40.6445,-97.4489
Hutsonville,Illinois,39.1084,-87.6609
Atlantic,North Carolina,34.8823,-76.344
Symsonia,Kentucky,36.9211,-88.5227
Wapella,Illinois,40.2218,-88.9612
Nazlini,Arizona,35.9155,-109.4726
Homer,Nebraska,42.3225,-96.4912
Clifton,South Carolina,34.9846,-81.8222
Clearbrook,Minnesota,47.6962,-95.4287
Big Sandy,Tennessee,36.2325,-88.0854
Canadohta Lake,Pennsylvania,41.8176,-79.8364
Stonewall,Oklahoma,34.6504,-96.5268
Oak Grove,Alabama,33.1928,-86.3036
Paris,Idaho,42.2273,-111.4032
Hillsboro,Alabama,34.6408,-87.1837
Peeples Valley,Arizona,34.2773,-112.7654
Mulberry,Kansas,37.5562,-94.6236
Stony Ridge,Ohio,41.5075,-83.5093
Valley City,Ohio,41.2354,-81.9357
Lewisville,Idaho,43.6951,-112.0131
Lake Poinsett,South Dakota,44.5664,-97.0798
Lake Hughes,California,34.6833,-118.4588
Sheldon,Missouri,37.6582,-94.2954
Winfield,Texas,33.1658,-95.1105
Republic,Ohio,41.125,-83.0167
Bancroft,Wisconsin,44.3093,-89.5071
Republic,Michigan,46.3956,-87.9819
Arcadia,Iowa,42.0862,-95.0432
Sonora,Kentucky,37.5319,-85.8947
La Paz Valley,Arizona,33.5582,-114.2434
Audubon,Minnesota,46.8629,-95.9809
Bay Port,Michigan,43.8378,-83.3741
Roscoe,New York,41.9403,-74.9132
Stetsonville,Wisconsin,45.0772,-90.3143
Rockvale,Colorado,38.3644,-105.1646
Eagle Bend,Minnesota,46.1643,-95.0341
Ettrick,Wisconsin,44.1695,-91.265
Cayuga,New York,42.9191,-76.7265
Canute,Oklahoma,35.422,-99.2776
Ashland,Mississippi,34.8341,-89.1778
Pine Forest,Texas,30.1757,-94.0367
Amherstdale,West Virginia,37.7799,-81.8183
Sunbright,Tennessee,36.2428,-84.6801
Morgan,Texas,32.0156,-97.6061
Osino,Nevada,40.9409,-115.6611
Pomfret,Maryland,38.5699,-77.0304
Wilkerson,California,37.2794,-118.3877
Fairfield,Pennsylvania,39.7891,-77.3698
Dupree,South Dakota,45.0495,-101.6013
Stillmore,Georgia,32.441,-82.2145
Fillmore,New York,42.4669,-78.1107
Zearing,Iowa,42.1589,-93.2972
Union,Louisiana,30.0917,-90.8844
Deweyville,Texas,30.3034,-93.7592
De Beque,Colorado,39.3052,-108.208
Labish Village,Oregon,45.0191,-122.9736
Hepzibah,West Virginia,39.3309,-80.3341
Equality,Illinois,37.7371,-88.3421
Seabrook,Massachusetts,41.5831,-70.4992
Reinerton,Pennsylvania,40.5914,-76.5359
Fowler,Kansas,37.3827,-100.1956
Bentley,Kansas,37.8867,-97.5147
Fox River,Alaska,59.8723,-150.9984
Avoca,Arkansas,36.398,-94.071
Big Piney,Wyoming,42.5401,-110.1192
Hamburg,Minnesota,44.7327,-93.9644
Hardwood Acres,Michigan,44.7213,-85.8261
Cedar Creek,Arizona,33.903,-110.1929
Lockwood,California,35.9412,-121.0802
George,Washington,47.0846,-119.86
Tannersville,New York,42.1937,-74.1353
Deary,Idaho,46.8003,-116.5571
Hudson,Indiana,41.5318,-85.084
Chadwick,Illinois,42.0142,-89.8885
Yettem,California,36.4866,-119.2549
Walsh,Colorado,37.3861,-102.2799
Caroga Lake,New York,43.1353,-74.481
Oakwood,Texas,31.5848,-95.8499
Early,Iowa,42.4615,-95.1522
Jamesport,Missouri,39.9749,-93.8029
La Crosse,Indiana,41.3179,-86.8896
Stanfield,Arizona,32.8794,-111.9636
Fairmont,Nebraska,40.6333,-97.5876
Wyoming,Iowa,42.0597,-91.0051
Easton,Texas,32.382,-94.5912
Shonto,Arizona,36.5893,-110.6607
Placedo,Texas,28.6919,-96.8258
Tropic,Utah,37.6293,-112.0914
Advance,Indiana,39.9956,-86.6199
Rocky Mountain,Oklahoma,35.7936,-94.778
Lyerly,Georgia,34.4035,-85.4041
Williamson,Georgia,33.1777,-84.3582
Wilkeson,Washington,47.1034,-122.0495
Thackerville,Oklahoma,33.7937,-97.1422
Mole Lake,Wisconsin,45.4859,-88.9823
Rankin,Illinois,40.4644,-87.8959
Portland,Pennsylvania,40.9216,-75.0985
Grayson,Louisiana,32.0492,-92.1116
Sarita,Texas,27.2235,-97.7951
Grantsville,West Virginia,38.9204,-81.0934
Shelbyville,Missouri,39.8072,-92.0404
Gates,Oregon,44.7561,-122.4201
Pennock,Minnesota,45.1459,-95.175
Markleville,Indiana,39.9763,-85.6166
Altona,Colorado,40.1254,-105.2923
Trout Valley,Illinois,42.1978,-88.2538
Felton,Pennsylvania,39.857,-76.5611
Lewistown,Missouri,40.0848,-91.8138
Russellville,Ohio,38.8673,-83.7878
East Cathlamet,Washington,46.1968,-123.358
Adell,Wisconsin,43.6214,-87.9482
Bancroft,Kentucky,38.2832,-85.6129
Stockton,New Jersey,40.4062,-74.9759
Utica,Kentucky,37.6028,-87.1126
Newville,Alabama,31.4206,-85.3367
Monroe,Pennsylvania,41.7124,-76.4759
Mount Vernon,Oregon,44.4169,-119.1132
Franklin,Alabama,32.4514,-85.7864
Charlotte Court House,Virginia,37.0563,-78.6377
Apple Canyon Lake,Illinois,42.4302,-90.1642
Carlisle,Oklahoma,35.5042,-95.0323
Polonia,Wisconsin,44.5756,-89.4118
Gays Mills,Wisconsin,43.322,-90.8489
Jefferson,South Dakota,42.6042,-96.5661
Courtland,Mississippi,34.2409,-89.9433
Smock,Pennsylvania,39.9997,-79.7775
Seven Valleys,Pennsylvania,39.8545,-76.7667
Kent Narrows,Maryland,38.9704,-76.2385
New Bloomington,Ohio,40.5837,-83.3125
Milroy,Indiana,39.498,-85.4676
Milford,Kansas,39.1731,-96.9103
Cañada de los Alamos,New Mexico,35.5926,-105.8597
Big Water,Utah,37.0729,-111.6608
Kipnuk,Alaska,59.9373,-164.0616
Coinjock,North Carolina,36.3513,-75.9527
Elkmont,Alabama,34.9289,-86.9765
Moran,Kansas,37.9165,-95.1715
Bergman,Arkansas,36.3128,-93.0115
Staunton,Indiana,39.4864,-87.1889
Aurora,North Carolina,35.303,-76.7889
Highland Holiday,Ohio,39.1949,-83.4703
Hopewell Junction,New York,41.5787,-73.8078
Avon,Alabama,31.1799,-85.2802
Dayton,Pennsylvania,40.8811,-79.2411
Gadsden,Arizona,32.5564,-114.781
Mulford,Colorado,39.4064,-107.166
Horton Bay,Michigan,45.2814,-85.0742
Willernie,Minnesota,45.054,-92.9571
Eolia,Missouri,39.2388,-91.0119
Laurel Run,Pennsylvania,41.2194,-75.8445
Ringwood,Oklahoma,36.3821,-98.2412
New Stuyahok,Alaska,59.4762,-157.271
Canaseraga,New York,42.4618,-77.7773
Round Valley,California,37.4067,-118.5819
Lovilia,Iowa,41.1348,-92.9082
Parkway,Missouri,38.3361,-90.9711
Cromwell,Indiana,41.4034,-85.6142
Randolph,Utah,41.6644,-111.1857
Franklintown,Pennsylvania,40.0761,-77.0296
Cedar Vale,Kansas,37.1061,-96.5018
Winchester,Oklahoma,35.7906,-95.9983
Berry Hill,Tennessee,36.1196,-86.7673
Hydetown,Pennsylvania,41.6512,-79.7245
Mesa,Washington,46.5735,-119.0013
New Melle,Missouri,38.7181,-90.8833
San Leanna,Texas,30.1442,-97.8196
Reynolds,Illinois,41.3319,-90.6723
Amboy,Minnesota,43.888,-94.1582
Allerton,Iowa,40.7077,-93.3689
Otho,Iowa,42.4222,-94.1493
Rock Creek,Ohio,41.6604,-80.8543
Groton Long Point,Connecticut,41.3145,-72.0087
Swea City,Iowa,43.3832,-94.3111
Briaroaks,Texas,32.4958,-97.3033
The Silos,Montana,46.3984,-111.5865
Pink Hill,North Carolina,35.0563,-77.7436
Eastlake,Michigan,44.2449,-86.2927
St. Joseph,Wisconsin,43.7855,-91.0436
Newell,Pennsylvania,40.0748,-79.8897
Rock Springs,New Mexico,35.6088,-108.8293
Benzonia,Michigan,44.616,-86.0989
Sargent,Nebraska,41.6399,-99.3688
Bear River,Wyoming,41.3859,-111.0271
Grand Lake,Colorado,40.2503,-105.8231
Center,Missouri,39.5096,-91.5291
Ranchitos East,Texas,27.4901,-99.3668
Green Lane,Pennsylvania,40.3364,-75.4709
Bonnetsville,North Carolina,34.9993,-78.3962
Clifton,Kansas,39.5681,-97.2807
Cankton,Louisiana,30.3455,-92.113
Hillsdale,Illinois,41.6108,-90.1752
Summerville,Pennsylvania,41.1163,-79.1879
Brownsville,Minnesota,43.6992,-91.2823
Cross Hill,South Carolina,34.3045,-81.9836
Saguache,Colorado,38.0863,-106.1409
Cross Roads,Pennsylvania,39.82,-76.5728
Christiansburg,Ohio,40.0567,-84.0254
Eskridge,Kansas,38.8595,-96.1049
Strong,Arkansas,33.1079,-92.3598
Dows,Iowa,42.6593,-93.5012
Lockhart,Alabama,31.0128,-86.3505
Mound City,Illinois,37.0854,-89.1628
Forman,North Dakota,46.104,-97.6369
Sorrel,Louisiana,29.8879,-91.6226
Houston Acres,Kentucky,38.2147,-85.6143
Runnells,Iowa,41.5141,-93.3604
South Philipsburg,Pennsylvania,40.887,-78.2185
Metompkin,Virginia,37.7671,-75.6054
Liberty,Illinois,39.8842,-91.1084
Ryderwood,Washington,46.375,-123.0441
Laurelville,Ohio,39.4719,-82.7374
Northport,Wisconsin,44.4082,-88.8038
Granada,Colorado,38.063,-102.3115
Minong,Wisconsin,46.0978,-91.8263
Odum,Georgia,31.6665,-82.0269
Wheelwright,Kentucky,37.3392,-82.7186
La Plata,New Mexico,36.9232,-108.1932
Sacred Heart,Minnesota,44.7817,-95.3507
Dahlgren,Illinois,38.198,-88.6847
Leary,Texas,33.469,-94.2191
McCurtain,Oklahoma,35.1509,-94.9669
Holt,Missouri,39.4553,-94.3371
Jayton,Texas,33.2502,-100.5748
Central City,Arkansas,35.33,-94.2347
Hamersville,Ohio,38.9192,-83.9856
Hampton,Florida,29.8643,-82.138
Parryville,Pennsylvania,40.8243,-75.6701
Robards,Kentucky,37.6766,-87.5333
Bethel,Minnesota,45.4022,-93.2711
Drakes Branch,Virginia,36.9933,-78.6009
Goessel,Kansas,38.2473,-97.3456
Gas,Kansas,37.9229,-95.3453
Mackay,Idaho,43.912,-113.6127
Solis,Texas,26.1708,-97.8441
Lemon Grove,Florida,27.5765,-81.636
Buda,Illinois,41.329,-89.6793
Dalton City,Illinois,39.7168,-88.8065
Red Mesa,Arizona,36.9664,-109.3828
Wilmot,South Dakota,45.4091,-96.8546
Tryon,Oklahoma,35.8816,-96.9655
Garden City,Alabama,34.0152,-86.752
Oakland,Mississippi,34.0557,-89.9151
Wayland,Missouri,40.3963,-91.5754
Hillsboro,Indiana,40.1089,-87.1576
Camden,Michigan,41.755,-84.7562
Cawood,Kentucky,36.7878,-83.2284
Waldo,Wisconsin,43.6766,-87.9478
Olive Branch,Illinois,37.1755,-89.3518
Van Buren,Ohio,41.1388,-83.6494
Byromville,Georgia,32.2018,-83.9073
Mattawana,Pennsylvania,40.4968,-77.7283
Freeport,Michigan,42.7642,-85.316
Leola,Arkansas,34.1701,-92.5914
Triumph,Louisiana,29.3443,-89.4683
Onley,Virginia,37.6916,-75.718
Secretary,Maryland,38.6082,-75.947
Gem Lake,Minnesota,45.0579,-93.0405
Wilton,Wisconsin,43.8132,-90.5268
Joiner,Arkansas,35.5056,-90.15
Gibson,North Carolina,34.7595,-79.6069
Calhoun,Tennessee,35.2979,-84.7454
Sanostee,New Mexico,36.4329,-108.873
Byrnedale,Pennsylvania,41.2916,-78.5023
Elaine,Arkansas,34.3086,-90.8535
Sterling,Michigan,44.0325,-84.0194
Eva,Alabama,34.3274,-86.7614
Spring Valley,Ohio,39.6103,-84.0069
Darlington,Maryland,39.6425,-76.2035
Timber Lake,South Dakota,45.4279,-101.0747
Rough and Ready,California,39.234,-121.1381
New Albin,Iowa,43.497,-91.2881
Farina,Illinois,38.8301,-88.7797
Stockdale,Pennsylvania,40.0835,-79.8503
Firth,Idaho,43.3057,-112.1834
Hot Springs,Virginia,38.0013,-79.8239
Richfield,Pennsylvania,40.6868,-77.114
Burt,Iowa,43.1989,-94.2211
Plainville,Indiana,38.8049,-87.1515
Drakesboro,Kentucky,37.2176,-87.0493
Bend,California,40.2561,-122.2095
Wrigley,Tennessee,35.8997,-87.3537
Cowan,California,37.5601,-120.9888
Strattanville,Pennsylvania,41.2025,-79.3268
Smith River,California,41.9249,-124.1494
Laddonia,Missouri,39.2434,-91.6424
De Witt,Nebraska,40.3953,-96.9222
Myrtle,Mississippi,34.5605,-89.1179
Prinsburg,Minnesota,44.9349,-95.187
Bell,Florida,29.7568,-82.862
Potter Valley,California,39.319,-123.1123
Clinton,Pennsylvania,40.4926,-80.296
Bancroft,Michigan,42.8766,-84.0658
Delbarton,West Virginia,37.7052,-82.1861
Clallam Bay,Washington,48.2536,-124.2579
Bokoshe,Oklahoma,35.1908,-94.7902
Altona,Illinois,41.115,-90.1648
Talco,Texas,33.3628,-95.1034
Dow City,Iowa,41.928,-95.4943
New Eucha,Oklahoma,36.3912,-94.8522
Valley Bend,West Virginia,38.7694,-79.928
Millry,Alabama,31.6256,-88.3191
La Puerta,Texas,26.3468,-98.7504
Tignall,Georgia,33.8674,-82.742
Hartley,Texas,35.8914,-102.3934
Richfield,Idaho,43.0521,-114.1555
Schulter,Oklahoma,35.511,-95.9567
Brunson,South Carolina,32.9242,-81.1886
Sun River Terrace,Illinois,41.1254,-87.7336
Yonah,Georgia,34.6437,-83.7411
McIntosh,Florida,29.4494,-82.2211
Billings,Oklahoma,36.5313,-97.4342
Hamilton Branch,California,40.2772,-121.0961
Green Ridge,Missouri,38.6212,-93.4101
Hammondville,Alabama,34.5685,-85.6397
Carsonville,Michigan,43.4257,-82.673
Rush Valley,Utah,40.3613,-112.4506
Park Ridge,Wisconsin,44.52,-89.5463
Lovingston,Virginia,37.7605,-78.8689
Dayton,Idaho,42.1118,-111.9779
Crestview,Kentucky,39.0245,-84.4156
Georgetown,Idaho,42.4789,-111.3639
Coolville,Ohio,39.2201,-81.7977
Bay City,Wisconsin,44.5873,-92.4574
Hoyleton,Illinois,38.4457,-89.2721
St. Leonard,Maryland,38.4659,-76.4973
Laura,Ohio,39.9952,-84.4083
Brenda,Arizona,33.6721,-113.9379
Chandlerville,Illinois,40.047,-90.1512
West Elizabeth,Pennsylvania,40.2722,-79.8952
Alma Center,Wisconsin,44.437,-90.9128
Lafayette,Minnesota,44.4471,-94.3927
Chalmers,Indiana,40.6625,-86.8678
Fairgarden,Tennessee,35.8915,-83.4108
Elmwood Park,Wisconsin,42.6917,-87.8223
Morley,Michigan,43.4908,-85.4456
Lake Colorado City,Texas,32.3491,-100.9376
South Van Horn,Alaska,64.8091,-147.7855
Golf,Illinois,42.0586,-87.785
Rock Mills,Alabama,33.1563,-85.2861
Garwin,Iowa,42.0935,-92.6791
Lisman,Alabama,32.1792,-88.3002
Paw Paw,West Virginia,39.5313,-78.4553
Westminster,Ohio,40.699,-83.9795
Brooks,Oregon,45.0509,-122.9575
Wilmot,Arkansas,33.0588,-91.5749
Reedsville,Pennsylvania,40.6646,-77.593
Congerville,Illinois,40.6168,-89.2051
McKenzie,Alabama,31.5428,-86.7246
Sopchoppy,Florida,30.0598,-84.4854
Altha,Florida,30.5722,-85.1264
Darrtown,Ohio,39.4975,-84.669
Zeb,Oklahoma,35.8061,-95.0438
New Virginia,Iowa,41.1817,-93.7311
Coalport,Pennsylvania,40.7476,-78.532
Bruin,Pennsylvania,41.0544,-79.7273
Sandy Level,Virginia,36.5645,-79.7276
Corbin City,New Jersey,39.3046,-74.7199
Truro,Iowa,41.2098,-93.8467
Carlos,Minnesota,45.9741,-95.2925
Page Park,Florida,26.5782,-81.8615
Summersville,Missouri,37.1785,-91.6576
Albion,Iowa,42.1125,-92.9887
Alsace Manor,Pennsylvania,40.3973,-75.8547
Paxton,Nebraska,41.1235,-101.3522
Red Creek,New York,43.2488,-76.7225
Refton,Pennsylvania,39.9474,-76.2386
Buckatunna,Mississippi,31.5423,-88.5293
Freeville,New York,42.5114,-76.3457
Ashley,Illinois,38.3288,-89.1894
Kachemak,Alaska,59.6745,-151.4364
Wilson,Texas,33.3192,-101.7274
Four Lakes,Washington,47.5582,-117.5891
Lavelle,Pennsylvania,40.7623,-76.3869
Cumberland Gap,Tennessee,36.5974,-83.6659
Eldorado,Ohio,39.9043,-84.6752
Presho,South Dakota,43.9072,-100.0583
East Middlebury,Vermont,43.9747,-73.1056
Craigmont,Idaho,46.2421,-116.4729
Damiansville,Illinois,38.5088,-89.6151
Sun,Louisiana,30.65,-89.9056
White,South Dakota,44.4359,-96.646
McKenney,Virginia,36.9853,-77.7219
Lizton,Indiana,39.8837,-86.5416
Fort Towson,Oklahoma,34.0244,-95.2972
Circleville,Utah,38.1684,-112.2716
Falkner,Mississippi,34.8381,-88.9424
Manistee Lake,Michigan,44.7841,-85.0211
Ellsworth,Iowa,42.3101,-93.5819
Pineview,Georgia,32.1084,-83.503
Knollwood,Texas,33.6893,-96.6185
Blucksberg Mountain,South Dakota,44.3593,-103.4538
Garden Valley,Idaho,44.083,-115.9612
Rose Bud,Arkansas,35.3249,-92.0811
Maynard,Iowa,42.7739,-91.8775
Jasper,Arkansas,36.0125,-93.1874
New Hartford,Iowa,42.5682,-92.6213
Mayking,Kentucky,37.1335,-82.773
Jumpertown,Mississippi,34.708,-88.662
Pine Hollow,Oregon,45.242,-121.291
Lipan,Texas,32.5187,-98.0471
Fort Jennings,Ohio,40.9067,-84.2997
Honomu,Hawaii,19.8695,-155.1124
Ponderosa Pines,Montana,46.0374,-111.35
Green Valley Farms,Texas,26.1219,-97.561
Grapeville,Pennsylvania,40.3253,-79.606
Mappsville,Virginia,37.8433,-75.5689
Shiloh,New Jersey,39.4595,-75.297
Fox Chase,Kentucky,38.046,-85.6911
Middleville,New York,43.1384,-74.9707
Miltonvale,Kansas,39.3497,-97.4524
Lenzburg,Illinois,38.2859,-89.8179
Aaronsburg,Pennsylvania,40.9042,-77.4513
Kelayres,Pennsylvania,40.9006,-76.0046
McGuffey,Ohio,40.6928,-83.7859
Charleston,Utah,40.4661,-111.4599
Beacon,Iowa,41.2747,-92.6814
Cochiti Lake,New Mexico,35.6478,-106.3425
New Troy,Michigan,41.879,-86.5476
Rosholt,Wisconsin,44.63,-89.3052
Mount Blanchard,Ohio,40.8986,-83.5568
Woodland,Minnesota,44.9524,-93.5155
Ethridge,Tennessee,35.3218,-87.3013
Shiloh,Georgia,32.8115,-84.6989
Valier,Montana,48.3056,-112.2523
Quaker City,Ohio,39.9697,-81.2973
Western Lake,Texas,32.6215,-97.816
Otis,Colorado,40.1501,-102.9621
Center Point,Louisiana,31.2524,-92.2099
Crystal Lake Park,Missouri,38.6212,-90.432
Toomsboro,Georgia,32.8225,-83.0826
Rockford,Washington,47.4515,-117.1307
Brecon,Ohio,39.2797,-84.3521
Gordon,Texas,32.5455,-98.3672
Smith Corner,California,35.4788,-119.2771
Bonneau,South Carolina,33.3081,-79.9573
Tower,Minnesota,47.8103,-92.2832
Junior,West Virginia,38.9783,-79.9506
Webberville,Texas,30.226,-97.4995
Woodson,Illinois,39.6275,-90.2256
Brandon,Minnesota,45.9663,-95.5945
Wilmar,Arkansas,33.6264,-91.9294
Murray,Nebraska,40.9163,-95.9267
Accomac,Virginia,37.7196,-75.6674
Freeman,Missouri,38.6215,-94.5057
Kanosh,Utah,38.8024,-112.4378
Bowersville,Georgia,34.373,-83.0838
New Kent,Virginia,37.5095,-76.9862
College Station,Arkansas,34.705,-92.2296
Humeston,Iowa,40.861,-93.4973
Rose City,Texas,30.1049,-94.0506
Clarence,Louisiana,31.8198,-93.029
Pewamo,Michigan,43.002,-84.8473
Gilman,Iowa,41.8788,-92.7881
Urich,Missouri,38.4604,-93.9989
Lyndon Station,Wisconsin,43.7088,-89.8937
Haring,Michigan,44.2821,-85.4005
West Farmington,Ohio,41.391,-80.974
Springfield,South Carolina,33.4967,-81.2795
Rancho Banquete,Texas,27.8094,-97.8455
New Odanah,Wisconsin,46.5986,-90.6618
Owensburg,Indiana,38.9305,-86.7292
Fletcher,Ohio,40.1419,-84.1119
Lilesville,North Carolina,34.9675,-79.9845
Stockport,Ohio,39.5489,-81.7944
Hayesville,North Carolina,35.045,-83.8179
Hoffman,Illinois,38.5404,-89.2644
Lake Meredith Estates,Texas,35.6639,-101.6027
Oxford Junction,Iowa,41.9838,-90.9541
Delmar,Iowa,41.9988,-90.608
Pillager,Minnesota,46.3295,-94.4796
Fair Play,Missouri,37.6331,-93.5769
Big Horn,Wyoming,44.6791,-106.9971
Pleasant View,Kentucky,36.6781,-84.1284
Allenhurst,New Jersey,40.2362,-74.0017
Lewiston Woodville,North Carolina,36.1141,-77.1811
Ehrhardt,South Carolina,33.0985,-81.0138
Melbourne,Kentucky,39.0319,-84.3707
Dawson,Illinois,39.8534,-89.4625
Pine Grove,West Virginia,39.5642,-80.6826
Bertha,Minnesota,46.2671,-95.0618
